PROP_TYPE|LIST_NO|LIST_AGENT|LIST_OFFICE|STATUS|LIST_PRICE|STREET_NO|STREET_NAME|UNIT_NO|TOWN_NUM|AREA|ZIP_CODE|LENDER_OWNED|REMARKS|PHOTO_COUNT|PHOTO_DATE|PHOTO_MASK|LISTING_ALERT|NEIGHBORHOOD|COUNTY|STATE|LD_TYPE|LOT_SIZE|ACRE|ROAD_TYPE|LAND_DESC|ZONE_USAGE|WATERFRONT_FLAG|WATERFRONT|WATERVIEW_FLAG|WATERVIEW_FEATURES|ADULT_COMMUNITY|ELECTRIC_FEATURE|SHORT_SALE_LENDER_APP_REQD
"LD"|73131456|"E0000JAM"|"E25301"|"EXT"|39000|"0"|"Thayer Hill Rd"||533||"01098"|"N"|"Very nice location for your new home offering seclusion and access to a year round brook.  Surrounded by acres of woodland with room to roam  30 minutes to the Valley towns.   Great older perc test just need deep hole updating.  Power and internet along the road.  New price makes this the best property for the money."|4|7/2/2023 2:00:00 PM|0|"N"||"Hampshire"|"MA"|"A"|213819|4.91|"A,D,E"|"E,G,H,I,K,U,W"|"A,E"|"Y"|"P"|"Y"|"D"||"B"|"N"
"LD"|73135894|"M9500176"|"M95184"|"ACT"|199000|"Lot 13"|"Farmer Circle"||853||"01028"|"N"|"New neighborhood coming to East Longmeadow!  Happy Acres subdivision is all approved. Close to the center of town. Public water and sewer - Natural gas and internet will be underground.  Bring your own builder or use ours."|5|6/27/2024 10:32:00 AM|0|"N"||"Hampden"|"MA"|"A"|26136|0.6|"C,G"|"D"|"A"|"N"||"N"|||"B"|"N"
"LD"|73135900|"M9500176"|"M95184"|"ACT"|175000|"Lot 21"|"Farmer Circle"||853||"01028"|"N"|"New neighborhood coming to East Longmeadow!  Happy Acres subdivision is all approved - Close to the center of town. Also close to Mountainview Middle school.Public water and sewer - Natural gas & internet will be underground.  Bring your own builder or use ours."|5|4/15/2025 10:33:00 AM|0|"N"||"Hampden"|"MA"|"A"|29001|0.67|"A,C,I"|"D,R"|"A"|"N"||"N"|||"B"|"N"
"LD"|73142016|"H3683383"|"AN1949"|"ACT"|150000|"Lot 63"|"Mill St"||468||"01468"|"N"|"ILot 63 is one of 14 parcels for sale or lease on and off Mill St.  There is an older structure approximately 10,000sq'±.  Water and Sewer Lines run in and around the property.  Includes 528'± of frontage on the Otter River. Three phase power is at Mill St, a public road.  Across the street, Lot 67 (also for sale/lease) has 3300'± of rail-side on the Boston & Maine Railroad.  There is a tax lien on Lot 63 for $791,425.14 as of 10/04/2023 with a $132. per diem rate.  Sale is subject to third party approval.  Pass at own risk."|9|7/31/2024 2:22:00 PM|0|"N"||"Worcester"|"MA"|"C"|87120|2|"A,E"|"B,H,I,M"|"G,I,J"|"Y"|"D,I,Q,U"|"Y"|"N"|"N"|"A,B"|"N"
"LD"|73152901|"BB922621"|"BB6400"|"ACT"|1500000|"175"|"Main Street"||405||"01752"|"N"|"New Price – $1.5M! Opportunity Zone! Previously approved mixed-use market rate development at 163-175 Main Street, Marlborough, MA. 67 residential apartments, 2 retail spaces & 43 garage parking spaces. E on Main will become the featured new rental development project in Downtown Marlborough. 31-two bedroom layouts, 33-one bedroom layouts, 3-studios and 2 retail spaces totaling 2953 square feet. Some homes offering private terraces- along with a common roof deck for all tenants. Prime location, less than 1.5-miles east of I-495 and less than 5 miles north of I-90, providing direct access to Greater Boston and Worcester. The Town of Marlborough boasts a population of approximately 40,000 residents and has corporate representation from companies such as TJX, Raytheon, Hewlett-Packard and Boston Scientific. RED HOT emerging area with pending or approved new development sites including: Green District Phases 3 & 4, Exchange Place, Walcott Heritage Farms & Alta Marlborough."|9|5/9/2024 8:29:00 PM|0|"N"||"Middlesex"|"MA"|"A"|21650|0.5|"A"|"D"|"B"|"N"||"N"|||"C"|"N"
"LD"|73154548|"TM331991"|"AN7885"|"ACT"|79500|"34 - Lot F"|"South Rd"||427||"01566"|"N"|"One of two beautiful lots with over 2.5 acres and 150 feet of frontage on a gently upwards sloping lot. Located on a tranquil country road in Sturbridge, MA., come build your dream home and enjoy the quietness of a country road with the convenience of being a short drive away from I-84, Route 20, and the MA. Turnpike. Located in the Tantasqua / Union 61 school district. Perc tested in 2019. Septic and driveway design in hand."|6|9/2/2023 1:50:00 PM|0|"N"||"Worcester"|"MA"|"A"|118278|2.72|"A"|"I,U"|"A"|"N"||"N"|||"B"|"N"
"LD"|73157612|"CN249776"|"NB2609"|"ACT"|25000|"0"|"State Road"||505|"10U"|"01344"|"N"|"Have you been thinking about owning a piece of land that you could possibly use to explore? What about setting up a campsite or just have your own private outdoor space near the Miller's River to fish, kayak and relax away from the busy world. Get creative with it’s use! With low Erving taxes and easy access, this 0.5 acre lot could be all yours!"|4|9/9/2023 5:07:00 PM|0|"N"||"Franklin"|"MA"|"A"|21780|0.5|"A,M"|"E,I"|"D"|"N"||"Y"|"N,P"||"C"|"N"
"LD"|73161163|"B8000399"|"AN2612"|"ACT"|300000|"196-200 B1"|"North Main St."||321||"01949"|"N"|"Raw Land in a Lovely setting.  Approved Building Plans on File with Town for a Duplex. Set back from street with views of Emerson Brook Reservoir and Harold Parker. Convenient to shopping and major Routes. Lot B1 - 6,67 Acres also available adjacent lots. Abutting lot with house available at $600,000 additional."|35|9/20/2023 4:46:00 PM|0|"N"||"Essex"|"MA"|"A"|290356|6.67|"A"|"O"|"B"|"Y"|"E"|"Y"|"K"||"B,F"|"N"
"LD"|73163077|"H8000557"|"H95126"|"ACT"|450000|"0"|"Brickyard Rd"||472||"01331"|"N"|"ATTENTION DEVELOPERS, BUILDERS, INVESTORS. Just over 100 acres of land, all commercially zoned, in a developing mixed-use area. Ideal opportunity with potential sites for shopping, condos, single-family housing and mixed use development. Near South Main Street (Route 2A), the main artery between Athol and Orange, where Mass DOT reported an average daily traffic count of 8,344 in 2022. Close to 1/3 mile of frontage on Brickyard Road. Develop the part you like and preserve the rest as forest land. Professional Forester estimates $120K - $150K in standing timber value, including mature white pine, red oak and Scarlett/black oak."|17|9/25/2023 10:11:00 AM|0|"N"||"Worcester"|"MA"|"F"|4416984|101.4|"A,C,D,E,H,L"|"E,H,I,U"|"A,B,G,H,M,D"|"N"||"N"|||"B"|"N"
"LD"|73165657|"BB921629"|"BB4955"|"ACT"|1950000|"0"|"Silver St"||851||"01001"|"N"|"16. 3 acre commercial property with 7 additional acres available. This property can be developed for virtually and business, commercial or industrial use. Retail, restaurant,banquet, office , medical, warehouse, manufacturing,  factory, industrial. Anything except residential."|1|10/2/2023 11:58:00 AM|0|"N"||"Hampden"|"MA"|"C"|710028|16.3|"A"|"D,I,M"|"G,H,I,J"|"N"|||||"B"|"N"
"LD"|73168235|"TM348767"|"AN7429"|"ACT"|40000|"6-8"|"Whittier Pl"||1|"109"|"02114"|"N"|"Whittier Place Garage parking space #175.  This reserved underground parking garage space provides you easily accessible, secure, 24 hr self parking conveniently located near MGH, Beacon Hill, Kendall Sq and downtown.  This is available for purchase to anyone, you do not need to be a resident of Whittier Place Condominium. If you're looking for easy parking for work or home, this is it.  The 2023 HOA fee is $231 a month and the City of Boston RE taxes for FY24 preliminary taxes $408.12 year.Seller welcomes offers with requests for buyer concessions."|3|10/9/2023 5:32:00 PM|0|"N"||"Suffolk"|"MA"|"E"|0|0|"O"|"O"|"C"|"N"||"N"||"N"|"F"|"N"
"LD"|73179097|"E0000JMZ"|"AN1019"|"ACT"|99900|"60"|"Buffam Road"||528||"01002"|"N"|"Handsome, wooded lot offers a tranquil, peaceful location yet is only 15 minutes from Amherst center.  The perfect spot to build your dream home, the gentle slopes and whispering pines will make an interesting and inspiring backdrop with possible option for a walkout lower level.  Private water and sewer - perced in 2002.  Build your dream home on this quint essential NE lot!"|3|11/9/2023 1:51:00 PM|0|"N"||"Hampshire"|"MA"|"A"|141570|3.25|"A,E"|"I,U"|"A"|"N"||"N"||"N"|"B"|"N"
"LD"|73180872|"CN238470"|"AN8192"|"ACT"|1999000|"0"|"Winthrop St"||175||"02769"|"N"|"Calling all investors, builders, developers, and contractors a unique opportunity awaits to pursue your very own land bank in the endearing town of Rehoboth, Massachusetts. Or, for the buyer looking for their own private retreat. This sale is for a total of seven parcels of raw land, which amass a total of approximately 200+ acres.  Zoning varies by lot as being either residential or mixed use.  Use the following Map ID:  53-21A Winthrop St., 53-63A Fairview Ave., 53-64 360 Fairview Ave., 53-65 Off Winthrop St., 52-49 Off Winthrop St., 53-29 Winthrop St., 53-41 Fairview Ave.  Buyer to do all their own due diligence and assumes responsibility for any and/all costs including, but not limited to, engineering and fees, wetlands determination/flagging, percolation tests, septic design, any and/all hearing fees and/or permits etc."|7|11/15/2023 10:55:00 PM|0|"N"||"Bristol"|"MA"|"A"|8826998|202.64|"A,C,E,M"|"E,G,I"|"A,G"|"N"|||||"B"|"N"
"LD"|73182759|"CN233037"|"K01220"|"ACT"|96000|"53"|"Daniel Shays Highway"||473||"01364"|"N"|"Come build your dream home in lovely Orange MA!  This 1.75 acre lot has been cleared, perc tested and has been engineered for a 6 bedroom septic and is surrounded by a lovely walking path.  Centrally located between route 2 and 202 makes this a desirable area for commuting.  40 miles to Springfield or Worcester, 70 miles to Boston."|2|9/20/2024 1:50:00 PM|0|"N"||"Franklin"|"MA"|"A"|76230|1.75|"C,E"|"N"|"A"|"N"|||||"B"|"N"
"LD"|73184617|"H9500119"|"C95091"|"ACT"|989777|"0"|"Plaistow Rd"||352||"01830"|"N"|"1.04 Acres of Commercial Land with great potential for the Retail/Fast Food Industry and/or Commercial Real Estate Development on a highly traveled Rt. 125  highway near the NH border!! This is one of the last lots to be developed along this stretch of highway.  Street Frontage on Plaistow Road (Rt. 125) and North Main Street (Rt.121A)!  Please consider also purchasing 42 Plaistow Road Haverhill, MA MLS Listing#73184618 for expansion, street frontage, and/or road access.  Hurry and act before it's gone!"|2|12/3/2023 1:33:00 PM|0|"N"||"Essex"|"MA"|"C"|45302.4|1.04|"A,C,E"|"B,D,N"|"G"|"N"|||||"B"|"N"
"LD"|73184618|"H9500119"|"C95091"|"ACT"|799777|"42"|"Plaistow Rd"||352||"01830"|"N"|".271 Acres of Commercial Land with great potential for the Retail/Fast Food Industry and/or Real Estate Development on a highly traveled Rt. 125  highway!!  Direct Street Frontage on Plaistow Road (Rt. 125)!  This is one of the last lots to be developed along this stretch of highway. Please consider also purchasing 0 Plaistow Road Haverhill, MA MLS Listing#73184617 for expansion, street frontage, and/or road access. Another option is to purchase part of 0 Plaistow Road as you see shaded in yellow in back of lot. Hurry and act before it's gone!"|2|12/3/2023 1:34:00 PM|0|"N"||"Essex"|"MA"|"C"|11809|0.27|"A,C,E"|"I"|"G"|"N"|||||"B"|"N"
"LD"|73185550|"TM309913"|"AN8613"|"ACT"|1750000|"2"|"Plum Island Blvd."||342|"PLU"|"01951"|"N"|"** Design is in process for two buildings for a total of 2-3 residential units.   4,000 + Sq. Ft. Residential Home with Ancillary Unit **By-Right** or an Existing 4,519 Sq. Ft. including 512 Sq. Ft. Surface Patio Restaurant ** By-Right**. Rebuild or Replace Existing Structure. Zoning Laws also enable this property to apply for a Special Permit for a different use, such as Multiple Residential Units or another type of Business, which could possibly lead to an increase in structural size—also known as 2 Sunset Drive, Corner Lot with Frontage on Both Plum Island Blvd and Sunset Drive, Plum Island crossroads. Your new 4,000 - 5,000 + Sq. Ft. home mere minutes to the Ocean, some of the best Sunsets in the Newburyport area. Proximity to Downtown Newburyport, Strong Demographics, NOT just a Seasonal Destination."|8|8/23/2024 7:17:00 AM|0|"N"||"Essex"|"MA"|"A"|12001|0.28|"A,C,E"|"C,D,J"|"A,D"|"N"||"Y"|"C,D,F,I,J,M,N"||"A"|"N"
"LD"|73185887|"FR000466"|"AN4790"|"ACT"|30000|"Lot 582"|"Aviation Way"||156||"02745"|"N"|"Large city lot near New Bedford Regional Airport. Sewer, water, and electricity at street.Buyer/Buyer's Agent to perform their own due diligence. See wetland map attached."|2|4/1/2025 10:39:00 AM|0|"N"||"Bristol"|"MA"|"A"|30601|0.7|"A"|"I"|"A,B"|"N"||"N"|||"A"|"N"
"LD"|73188522|"H8000329"|"H10900"|"ACT"|800000|"1497"|"Lunenburg Rd"||453|"LCT"|"01523"|"N"|"High visibility, high traffic location. Surrounded by Mass Youth Soccer Fields, abutting Dunkin' Donuts and Mobil Gas Station, across the street from Kimball Farms Ice Cream, near 4 automobile dealers, this premier location is ideal for auto dealership, restaurant, or retail. Lancaster EZ zoning classification allows most professional and commercial uses.  Residential uses are not allowed. Addition land available see MLS#"|4|12/21/2023 8:59:00 AM|0|"N"||"Worcester"|"MA"|"C"|88862|2.04|"A,C"|"D"|"G,H"|"N"||"N"|||"B"|"N"
"LD"|73188523|"H8000329"|"H10900"|"ACT"|800000|"35"|"Mcgovern Blvd"||453||"01523"|"N"|"High visibility, high traffic location. Surrounded by Mass Youth Soccer Fields, abutting Dunkin' Donuts and Mobil Gas Station, across the street from Kimball Farms Ice Cream, near 4 automobile dealers, this premier location is ideal for auto dealership, restaurant, or retail. Lancaster EZ zoning classification allows most professional and commercial uses.  Residential uses are not allowed. Addition land available see MLS#"|4|12/21/2023 9:00:00 AM|0|"N"||"Worcester"|"MA"|"C"|182952|4.2|"C"|"D"|"G,H"|"N"||"N"|||"B"|"N"
"LD"|73189258|"FR000264"|"AN4790"|"ACT"|200000|"125 +135"|"Tinkham St."||156||"02746"|"N"|"Lots 132 and 133 sold together. Parking lot for 40 cars.    Legal Reference - Lot 132 - Book 4667- 51,    Legal Reference Lot 133. Book 4854-314.Lots must be sold after buildings on 512-514 North Front St."|3|12/28/2023 3:37:00 PM|0|"N"||"Bristol"|"MA"|"E"|9739|0.22||"D"|"D"|"N"||"N"|||"F"|"N"
"LD"|73189867|"CN241007"|"AN7879"|"ACT"|459000|"56"|"RedWing Ln"||101||"02630"|"N"|"Back on the Market!!!  Here is your truly rare opportunity to own a 3.04 acre Barnstable Village Homesite on which to build your custom Cape Cod homestead.  This is a bona fide ""Walk-To"" location within strolling distance to the Village, as well as to the Barnstable Marina and Millway Beach. This homesite includes 354 feet of picturesque stonewall frontage on Main Street, Old King's Highway. The property comes with all requisite engineering and site testing to accommodate final house design for permitting submission and construction.  All of the engineering data is readily available - home sighting - successful perc test - wetlands setbacks - Board of Health approval - septic design along with quotes. And, if you've been searching for just the right location, you'll know that these opportunities are sincerely few and far between.  Buyer responsible for own due diligence based on their specific building plans."|4|1/30/2024 3:42:00 PM|0|"N"||"Barnstable"|"MA"|"A"|132422|3.04|"B,D"|"G,I,M"|"A"|"N"||"N"|||"B"|"N"
"LD"|73190292|"BB903278"|"BB4624"|"ACT"|65000|"0"|"Kimberly Rd"||173||"02780"|"N"|"This 7 acre parcel has 3 entry ways. Small frontage of 63 feet. This parcel abuts Segregansett Country Club, an 18-hole, PAR 72 golf course. Wonderful country location.     Parcel is not being sold as developable because the lengthy process.   This lot is being sold as is .....  Entrances on Briar Rd., Deer Hill Rd., Kimberly and Burt St."|9|1/3/2024 12:02:00 PM|0|"N"||"Bristol"|"MA"|"A"|304920|7||"I"|"A"|"N"||"N"|||"B"|"N"
"LD"|73191110|"K9502934"|"AN4212"|"ACT"|280000|"Lot 169-22"|"Beebe Rd"||865||"01057"|"N"|"Looking for a family compound property or are you a building looking for land with multi house potential then you should check this property out.  Frontage on two roads with multiple access points.  Wooded and fairly level, very gentle slope from the Beebe Rd side.  Was logged a few years ago but not clear cut.  There could still be some timber value available.  Pretty spot in area of newer homes on Beebe Rd.  Go check it out or contact agent for an appointment."|14|10/28/2024 10:05:00 AM|0|"N"||"Hampden"|"MA"|"A"|2773030|63.66|"A,C,E"|"D,G,I"|"A"|"N"|||||"B"|"N"
"LD"|73192426|"NH000188"|"NH0059"|"ACT"|1500000|"0"|"Pine Road"||1071||"03833"|"N"|"Commercial/Industrial Land - +/- 95 acres of Commercial/Industrial zoned land with +/- 80 acres in Brentwood and +/- 15 acres in Exeter. 1,345 foot frontage on Pine Road. Electric and Gas at the street. Current Use fee to be paid by the Buyer."|1|1/10/2024 2:58:00 PM|0|"N"||"Rockingham"|"NH"|"C"|4138200|95|"A"|"D,G,I,Q,U"|"G,H,I,J"|"N"||"N"||"N"|"B"|"N"
"LD"|73192658|"FR000519"|"FR0151"|"ACT"|329900|"8"|"Sunset Beach Rd"||155|"11E"|"02719"|"N"|"Extraordinary lot on beautiful Sunset Beach Road, Fairhaven.  Rarely does an opportunity of your dreams, come available for building the exact home you have wanted for years. This exceptional lot offers town water, sewer and gas, and is a short distance from local beach access. Located on a level, cleared lot, with no flood insurance many opportunities are available. Bring along your own builder, or ask broker for recommendations. This is a lot you do not want to miss."|4|1/13/2024 11:59:00 AM|0|"N"||"Bristol"|"MA"|"A"|27728|0.64|"A,E,G"|"D,Q,X"|"A"|"N"||"U"||"N"|"C"|"N"
